id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_Involved;value_JerseyNumber;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_PassEndY;value_Chipped;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_LongBall;value_Launch;value_HeadPass;value_FlickOn;value_Assist;value_IntentionalAssist;value_FirstTouch;value_Volley;value_GkX;value_BoxCentre;value_GoalmouthY;value_RightFooted;value_Assisted;value_GkY;value_RelatedEventId;value_High;value_GoalmouthZ;value_FastBreak;value_NextEventGoalKick;value_GoalKick;value_Low;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Cross;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_IntendedTackleTarget;value_Overrun;value_TakeOnOvertake;value_DeletedEventType;value_TouchTypePass;value_LeftFooted;value_OutOfPlay;value_Left;value_InSwinger;value_CornerTaken;value_Head;value_ShirtPull/Holding;value_TouchTypeControl;value_BoxRight;value_BlockedY;value_RegularPlay;value_BlockedX;value_LowCentre;value_Collected;value_LowGkIntervention;value_Diving;value_Hands;value_NotVisible;value_KeeperThrow;value_IndividualPlay;value_LowRight;value_Standing;value_Feet;value_ParriedSafe;value_Right;value_SwitchOfPlay;value_SmallBoxRight;value_BigChance;value_VideoCoverageLost;value_Blocked;value_OutOfBoxCentre;value_LowLeft;value_DefBlock;value_PullBack;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BlockedCross;value_TakeOnSpace;value_ThrowInSetPiece;value_HighCentre;value_HitWoodwork;value_HitLeftPost;value_Handball;value_BoxLeft;value_TempBlocked;value_RecklessOffence;value_YellowCard;value_SetPiece;value_Shove/Push;value_MisHit;value_HighRight;value_Indirect;value_BlockedClearance;value_NotAssisted;value_Injury;value_InjuredPlayerId;value_Minutes;value_EndType;value_MediumGkIntervention;value_ThroughBall;value_CloseRight;value_Defensive1V1;value_PlayersCaughtOffside;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_SmallBoxCentre;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_Deflection;value_FantasyAssistedBy;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2678137567;168;1;1;16;33;5icuo8utnztpsd9l03gdd68dl;1;71,3;0,0;2024-04-26T02:20:14.640Z;2024-04-26T02:20:20Z;[{'id': 4979546763, 'qualifierId': 141, 'value': '8.6'}, {'id': 4979546757, 'qualifierId': 107}, {'id': 4979546759, 'qualifierId': 56, 'value': 'Right'}, {'id': 4979546769, 'qualifierId': 1}, {'id': 4979546761, 'qualifierId': 140, 'value': '52.0'}, {'id': 4979546767, 'qualifierId': 213, 'value': '2.80'}, {'id': 4979546765, 'qualifierId': 212, 'value': '21.5'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;52,0;21,5;2,8;;8,6;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;52,0;8,6;;;;;;;0;0;16;33;The Town;993;DR;1,0
2678137569;169;1;1;16;39;5icuo8utnztpsd9l03gdd68dl;1;52,1;17,3;2024-04-26T02:20:20.857Z;2024-04-26T02:20:21Z;[{'id': 4979546781, 'qualifierId': 213, 'value': '4.70'}, {'id': 4979546775, 'qualifierId': 140, 'value': '52.0'}, {'id': 4979546777, 'qualifierId': 141, 'value': '7.0'}, {'id': 4979546773, 'qualifierId': 56, 'value': 'Right'}, {'id': 4979546779, 'qualifierId': 212, 'value': '7.0'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;52,0;7,0;4,7;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;52,0;7,0;;;;;;;0;0;16;39;The Town;999;DL;1,0
2678137583;170;1;1;16;40;5icuo8utnztpsd9l03gdd68dl;1;52,0;7,0;2024-04-26T02:20:21.795Z;2024-04-26T02:20:25Z;[{'id': 4979546835, 'qualifierId': 213, 'value': '2.53'}, {'id': 4979546837, 'qualifierId': 1}, {'id': 4979546831, 'qualifierId': 141, 'value': '39.2'}, {'id': 4979546833, 'qualifierId': 212, 'value': '38.3'}, {'id': 4979546827, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979546829, 'qualifierId': 140, 'value': '22.1'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;22,1;38,3;2,53;;39,2;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;22,1;39,2;;;;;;;0;0;16;40;The Town;1000;DR;1,0
2678137591;171;1;1;16;44;5icuo8utnztpsd9l03gdd68dl;1;22,1;39,2;2024-04-26T02:20:25.778Z;2024-04-26T02:20:28Z;[{'id': 4979546867, 'qualifierId': 141, 'value': '66.9'}, {'id': 4979546863, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979546869, 'qualifierId': 212, 'value': '21.3'}, {'id': 4979546871, 'qualifierId': 213, 'value': '1.08'}, {'id': 4979546865, 'qualifierId': 140, 'value': '31.6'}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;31,6;21,3;1,08;;66,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;31,6;66,9;;;;;;;0;0;16;44;The Town;1004;GK;1,0
2678137617;172;1;1;16;53;5icuo8utnztpsd9l03gdd68dl;1;42,2;98,0;2024-04-26T02:20:34.761Z;2024-04-26T02:20:40Z;[{'id': 4979546985, 'qualifierId': 141, 'value': '97.7'}, {'id': 4979546987, 'qualifierId': 212, 'value': '26.8'}, {'id': 4979546981, 'qualifierId': 56, 'value': 'Left'}, {'id': 4979546989, 'qualifierId': 213, 'value': '6.28'}, {'id': 4979546983, 'qualifierId': 140, 'value': '67.7'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;67,7;26,8;6,28;;97,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;67,7;97,7;;;;;;;0;0;16;53;The Town;1013;DC;1,0
2678137619;173;1;1;16;58;5icuo8utnztpsd9l03gdd68dl;0;72,3;96,2;2024-04-26T02:20:40.167Z;2024-04-26T02:20:41Z;[{'id': 4979547001, 'qualifierId': 213, 'value': '5.06'}, {'id': 4979546995, 'qualifierId': 140, 'value': '81.1'}, {'id': 4979546997, 'qualifierId': 141, 'value': '59.0'}, {'id': 4979546993, 'qualifierId': 56, 'value': 'Center'}, {'id': 4979546999, 'qualifierId': 212, 'value': '26.9'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;81,1;26,9;5,06;;59,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;81,1;59,0;;;;;;;0;0;16;58;The Town;1018;AML;1,0
2678137795;132;12;1;16;58;ew2zirzye0sw1txr2m33nr25y;1;18,9;39,7;2024-04-26T02:20:40.427Z;2024-05-01T07:24:11Z;[{'id': 4979547787, 'qualifierId': 213, 'value': '0.51'}, {'id': 4979547783, 'qualifierId': 141, 'value': '51.7'}, {'id': 4979547781, 'qualifierId': 140, 'value': '32.9'}, {'id': 4979547779, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979547785, 'qualifierId': 212, 'value': '16.8'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;cenhoizw0ddh5z8mqx3vtfsb8;Clearance;;;;;;;;;;;32,9;16,8;0,51;;51,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;32,9;51,7;;;;;;;0;0;16;58;Tacoma Defiance;1018;DC;1,0
2678137631;174;1;1;17;1;5icuo8utnztpsd9l03gdd68dl;1;69,9;52,2;2024-04-26T02:20:42.916Z;2024-04-26T02:20:45Z;[{'id': 4979547043, 'qualifierId': 141, 'value': '43.1'}, {'id': 4979547047, 'qualifierId': 213, 'value': '3.53'}, {'id': 4979547041, 'qualifierId': 140, 'value': '55.5'}, {'id': 4979547045, 'qualifierId': 212, 'value': '16.3'}, {'id': 4979547039, 'qualifierId': 56, 'value': 'Center'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;55,5;16,3;3,53;;43,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;55,5;43,1;;;;;;;0;0;17;1;The Town;1021;AMC;1,0
2678137653;175;1;1;17;3;5icuo8utnztpsd9l03gdd68dl;1;54,4;42,1;2024-04-26T02:20:45.337Z;2024-04-26T02:20:51Z;[{'id': 4979547131, 'qualifierId': 56, 'value': 'Center'}, {'id': 4979547139, 'qualifierId': 213, 'value': '5.47'}, {'id': 4979547137, 'qualifierId': 212, 'value': '14.4'}, {'id': 4979547135, 'qualifierId': 141, 'value': '26.7'}, {'id': 4979547129, 'qualifierId': 155}, {'id': 4979547133, 'qualifierId': 140, 'value': '63.8'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;63,8;14,4;5,47;;26,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;63,8;26,7;;;;;;;0;0;17;3;The Town;1023;DR;1,0
2678137661;176;1;1;17;9;5icuo8utnztpsd9l03gdd68dl;1;80,2;2,3;2024-04-26T02:20:50.930Z;2024-04-26T02:20:53Z;[{'id': 4979547183, 'qualifierId': 213, 'value': '0.40'}, {'id': 4979547175, 'qualifierId': 56, 'value': 'Right'}, {'id': 4979547181, 'qualifierId': 212, 'value': '13.2'}, {'id': 4979547177, 'qualifierId': 140, 'value': '91.8'}, {'id': 4979547179, 'qualifierId': 141, 'value': '9.8'}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;91,8;13,2;0,4;;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;91,8;9,8;;;;;;;0;0;17;9;The Town;1029;AMC;1,0
2678137675;177;1;1;17;11;5icuo8utnztpsd9l03gdd68dl;1;92,4;10,9;2024-04-26T02:20:52.930Z;2024-04-26T02:20:55Z;[{'id': 4979547235, 'qualifierId': 141, 'value': '27.0'}, {'id': 4979547237, 'qualifierId': 212, 'value': '11.1'}, {'id': 4979547231, 'qualifierId': 56, 'value': 'Center'}, {'id': 4979547239, 'qualifierId': 213, 'value': '1.75'}, {'id': 4979547233, 'qualifierId': 140, 'value': '90.5'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;90,5;11,1;1,75;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;90,5;27,0;;;;;;;0;0;17;11;The Town;1031;AMR;1,0
2678137695;178;1;1;17;13;5icuo8utnztpsd9l03gdd68dl;1;95,4;25,4;2024-04-26T02:20:55.242Z;2024-04-26T02:21:43Z;[{'id': 4979547729, 'qualifierId': 154}, {'id': 4979547331, 'qualifierId': 212, 'value': '9.5'}, {'id': 4979547727, 'qualifierId': 210, 'value': '16'}, {'id': 4979547325, 'qualifierId': 56, 'value': 'Center'}, {'id': 4979547731, 'qualifierId': 22}, {'id': 4979547329, 'qualifierId': 141, 'value': '34.0'}, {'id': 4979547333, 'qualifierId': 213, 'value': '2.48'}, {'id': 4979547327, 'qualifierId': 140, 'value': '88.3'}, {'id': 4979547773, 'qualifierId': 195}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;1,0;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;88,3;9,5;2,48;;34,0;;;;;;;;;;16,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;88,3;34,0;;;;;;;0;0;17;13;The Town;1033;MC;1,0
2678137699;179;16;1;17;15;5icuo8utnztpsd9l03gdd68dl;1;87,5;40,7;2024-04-26T02:20:57.038Z;2024-05-01T07:24:57Z;[{'id': 4979547747, 'qualifierId': 29}, {'id': 4979547761, 'qualifierId': 231, 'value': '48.7'}, {'id': 4979547347, 'qualifierId': 56, 'value': 'Center'}, {'id': 4979547751, 'qualifierId': 55, 'value': '178'}, {'id': 4995051991, 'qualifierId': 395, 'value': '98.4'}, {'id': 4979547757, 'qualifierId': 103, 'value': '0.6'}, {'id': 4995051989, 'qualifierId': 17}, {'id': 4979547343, 'qualifierId': 22}, {'id': 4979547759, 'qualifierId': 230, 'value': '98.0'}, {'id': 4979547399, 'qualifierId': 374, 'value': '2024-04-26 03:20:56.164'}, {'id': 4979547755, 'qualifierId': 102, 'value': '47.0'}, {'id': 4979547393, 'qualifierId': 72}, {'id': 4979547403, 'qualifierId': 375, 'value': '17:14.725'}, {'id': 4995051993, 'qualifierId': 396, 'value': '49.3'}, {'id': 4979547745, 'qualifierId': 80}, {'id': 4979547749, 'qualifierId': 154}];cdyrj15oxu3l5sgzgwof8ohgq;F. Bettache;;;cenhoizw0ddh5z8mqx3vtfsb8;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;98,0;1,0;47,0;;1,0;48,7;178,0;;0,6;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;98,4;;;49,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;47,0;0.6;178,0;ez0t0pl5qxy0sa3zp1l77sjro;0;1;17;15;The Town;1035;AMC;1,0
2678137803;133;1;1;17;58;ew2zirzye0sw1txr2m33nr25y;1;49,9;50,1;2024-04-26T02:21:40.395Z;2024-04-26T02:21:42Z;[{'id': 4979547829, 'qualifierId': 141, 'value': '49.9'}, {'id': 4979547827, 'qualifierId': 140, 'value': '35.6'}, {'id': 4979547833, 'qualifierId': 213, 'value': '3.15'}, {'id': 4979547825, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979547831, 'qualifierId': 212, 'value': '15.0'}, {'id': 4979547835, 'qualifierId': 279, 'value': 'G'}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;35,6;15,0;3,15;;49,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;35,6;49,9;;;;;;;0;0;17;58;Tacoma Defiance;1078;FW;1,0
2678137805;134;1;1;18;1;ew2zirzye0sw1txr2m33nr25y;1;35,6;49,9;2024-04-26T02:21:42.571Z;2024-04-26T02:21:43Z;[{'id': 4979547841, 'qualifierId': 140, 'value': '38.6'}, {'id': 4979547847, 'qualifierId': 213, 'value': '5.08'}, {'id': 4979547845, 'qualifierId': 212, 'value': '8.7'}, {'id': 4979547839, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979547843, 'qualifierId': 141, 'value': '38.0'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;38,6;8,7;5,08;;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;38,6;38,0;;;;;;;0;0;18;1;Tacoma Defiance;1081;MC;1,0
2678137811;135;1;1;18;2;ew2zirzye0sw1txr2m33nr25y;1;38,6;38,0;2024-04-26T02:21:43.627Z;2024-04-26T02:21:45Z;[{'id': 4979547869, 'qualifierId': 140, 'value': '36.9'}, {'id': 4979547875, 'qualifierId': 213, 'value': '1.84'}, {'id': 4979547867, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979547871, 'qualifierId': 141, 'value': '47.5'}, {'id': 4979547873, 'qualifierId': 212, 'value': '6.7'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;36,9;6,7;1,84;;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;36,9;47,5;;;;;;;0;0;18;2;Tacoma Defiance;1082;MC;1,0
2678137827;136;1;1;18;4;ew2zirzye0sw1txr2m33nr25y;1;36,7;49,4;2024-04-26T02:21:45.562Z;2024-04-26T02:21:49Z;[{'id': 4979547939, 'qualifierId': 140, 'value': '23.5'}, {'id': 4979547945, 'qualifierId': 213, 'value': '2.70'}, {'id': 4979547937, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979547941, 'qualifierId': 141, 'value': '59.1'}, {'id': 4979547943, 'qualifierId': 212, 'value': '15.3'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;23,5;15,3;2,7;;59,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;23,5;59,1;;;;;;;0;0;18;4;Tacoma Defiance;1084;MC;1,0
2678137847;137;1;1;18;8;ew2zirzye0sw1txr2m33nr25y;1;26,9;59,6;2024-04-26T02:21:49.706Z;2024-04-26T02:21:54Z;[{'id': 4979548015, 'qualifierId': 213, 'value': '5.17'}, {'id': 4979548017, 'qualifierId': 1}, {'id': 4979548011, 'qualifierId': 141, 'value': '6.8'}, {'id': 4979548009, 'qualifierId': 140, 'value': '43.7'}, {'id': 4979548007, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979548013, 'qualifierId': 212, 'value': '40.0'}, {'id': 4979548005, 'qualifierId': 155}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;43,7;40,0;5,17;;6,8;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;43,7;6,8;;;;;;;0;0;18;8;Tacoma Defiance;1088;DC;1,0
2678137853;138;1;1;18;12;ew2zirzye0sw1txr2m33nr25y;1;43,7;7,0;2024-04-26T02:21:54.075Z;2024-04-26T02:21:56Z;[{'id': 4979548039, 'qualifierId': 212, 'value': '24.7'}, {'id': 4979548029, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979548037, 'qualifierId': 141, 'value': '14.0'}, {'id': 4979548033, 'qualifierId': 140, 'value': '20.6'}, {'id': 4979548043, 'qualifierId': 213, 'value': '2.95'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;20,6;24,7;2,95;;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;20,6;14,0;;;;;;;0;0;18;12;Tacoma Defiance;1092;DR;1,0
2678137863;139;1;1;18;15;ew2zirzye0sw1txr2m33nr25y;1;20,6;14,0;2024-04-26T02:21:56.682Z;2024-04-26T02:22:00Z;[{'id': 4979548083, 'qualifierId': 213, 'value': '2.31'}, {'id': 4979548075, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979548081, 'qualifierId': 212, 'value': '23.6'}, {'id': 4979548077, 'qualifierId': 140, 'value': '5.5'}, {'id': 4979548079, 'qualifierId': 141, 'value': '39.7'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;5,5;23,6;2,31;;39,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;5,5;39,7;;;;;;;0;0;18;15;Tacoma Defiance;1095;DL;1,0
2678137875;140;1;1;18;18;ew2zirzye0sw1txr2m33nr25y;1;3,1;45,8;2024-04-26T02:21:59.995Z;2024-04-26T02:22:05Z;[{'id': 4979548121, 'qualifierId': 141, 'value': '60.2'}, {'id': 4979548123, 'qualifierId': 212, 'value': '9.8'}, {'id': 4979548119, 'qualifierId': 140, 'value': '3.2'}, {'id': 4979548125, 'qualifierId': 213, 'value': '1.56'}, {'id': 4979548117, 'qualifierId': 56, 'value': 'Back'}];4q6jdo2wts37hdajbh8b8xcoa;M. Biegański;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;3,2;9,8;1,56;;60,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;3,2;60,2;;;;;;;0;0;18;18;Tacoma Defiance;1098;GK;1,0
2678137881;141;1;1;18;23;ew2zirzye0sw1txr2m33nr25y;0;3,2;60,2;2024-04-26T02:22:05.434Z;2024-04-26T02:22:06Z;[{'id': 4979548145, 'qualifierId': 141, 'value': '57.6'}, {'id': 4979548147, 'qualifierId': 212, 'value': '28.7'}, {'id': 4979548143, 'qualifierId': 140, 'value': '30.5'}, {'id': 4979548141, 'qualifierId': 56, 'value': 'Back'}, {'id': 4979548149, 'qualifierId': 213, 'value': '6.22'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;cenhoizw0ddh5z8mqx3vtfsb8;Pass;;;;;;;;;;;30,5;28,7;6,22;;57,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;30,5;57,6;;;;;;;0;0;18;23;Tacoma Defiance;1103;DC;1,0
2678137883;180;49;1;18;26;5icuo8utnztpsd9l03gdd68dl;1;66,7;35,8;2024-04-26T02:22:07.440Z;2024-04-26T02:22:48Z;[];7ajceczjsu9ci4nqv9gg2860a;F. Daroma;;;cenhoizw0ddh5z8mqx3vtfsb8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;18;26;The Town;1106;MC;1,0
