id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_PlayerPosition;value_Resume;value_DirectionOfPlay;value_Zone;value_Angle;value_Chipped;value_Length;value_PassEndX;value_DeletedEventType;value_PassEndY;value_KickOff;value_LongBall;value_Launch;value_FlickOn;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_TouchTypeClearance;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_BlockedPass;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_RelatedEventId;value_BallHitsReferee;value_IntendedTackleTarget;value_RightFooted;value_Cross;value_OutSwinger;value_Head;value_TakeOnOvertake;value_GkY;value_FirstTouch;value_BlockedX;value_Blocked;value_RegularPlay;value_GoalmouthY;value_NotAssisted;value_LowCentre;value_GkX;value_GoalmouthZ;value_BoxCentre;value_BlockedY;value_DefBlock;value_OutOfPlay;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Shove/Push;value_RecklessOffence;value_AdvantagePlayed;value_YellowCard;value_TouchTypePass;value_TakeOnSpace;value_Defensive1V1;value_LowGkIntervention;value_KeeperThrow;value_InSwinger;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_TouchTypeControl;value_SixYardBlocked;value_Volley;value_BigChance;value_Hands;value_ParriedSafe;value_Diving;value_MediumGkIntervention;value_Left;value_CornerTaken;value_LeftFooted;value_AerialFoul;value_SwitchOfPlay;value_Assist;value_IntentionalAssist;value_Assisted;value_Feet;value_Standing;value_ShirtPull/Holding;value_SetPiece;value_ParriedDanger;value_Fumble;value_GkKickFromHands;value_IndividualPlay;value_High;value_OutOfBoxCentre;value_Overrun;value_LowLeft;value_ThroughBall;value_OverArm;value_InjuredPlayerId;value_Injury;value_HighGkIntervention;value_BoxRight;value_Right;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_LeadingToAttempt;value_FastBreak;value_IncorrectOutOfPlayDecision;value_TacticalFoul;value_ThrowInSetPiece;value_FromCorner;value_HighLeft;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_SwerveLeft;value_CloseRight;value_HighClaim;value_FloatedCross;value_Straight;value_Penalty;value_PenaltyTakerId;value_Scored;value_LowRight;value_FantasyAssistTeam;value_FantasyAssistId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistType;value_FantasyAssistedBy;value_OverhitCross;value_CloseLeft;value_Handball;value_PullBack;value_Deflection;value_HighCentre;value_Reaching;value_Caught;value_DrivenCross;value_Dissent;value_RelatedError1Id;value_HitWoodwork;value_HitBar;value_GoesToPenalties;value_Saved;value_KeeperTouched;value_HitLeftPost;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_Estimated;value_NewStartTime;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718454827;1;34;16;0;0;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-09-08T16:01:27.316Z;2024-09-08T17:03:11Z;[{'id': 5200953055, 'qualifierId': 194, 'value': 'b1p6qcv8wjzoxoax3nt13n5gq'}, {'id': 5200849395, 'qualifierId': 130, 'value': '13'}, {'id': 5200849393, 'qualifierId': 59, 'value': '25, 24, 53, 54, 43, 36, 37, 35, 44, 48, 45, 49, 80, 67, 50, 42, 66, 52, 46, 56'}, {'id': 5200849397, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5200856163, 'qualifierId': 197, 'value': '14913'}, {'id': 5200849389, 'qualifierId': 30, 'value': '99hdzy5s45xr72d3lgttdmne1, 2343y1f4dtezub9633ghspqi2, 4agnpztnedb7ql14bo477vspg, 9vc2mynd9lg2oyt14n4e7a44q, 5d341k1dxhlbetyh965z3q784, acskv7krqaau05kpgbfz6f0iy, 38p90lsdc5iv1jvjbhiinv6ne, 64wbk2nsrs0ru0hjcq0lenwgk, 6n0x8t513vmsmgfasovvoj7u2, b1p6qcv8wjzoxoax3nt13n5gq, afdz1ibldn2vc8gtezyw8tqay, 5ehbz7f56cmfamc29fnk3yuax, 4uybjezp5gdqpvkwp8qsdxrf8, 1x9uiwhoqu3qumt0urv5trlec, 2atsox1bassuexlgta8h3us4p, 72xktsosbsh2uwkwby59mr6z8, 4ycsifqidpgttuanylwsyts7o, 6n55m4ykhmk5eqx0ymc2ufz84, 2buy6q56o0ixo30fatz7ps9w4, 710y645hepag4if4rm3gggjdg'}, {'id': 5200849391, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5200849399, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;f4jr1q5owrb6r685nnmuoiqdw;Team set up;;13,0;;;14913,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;0;Cincinnati II;0;;
2718455363;1;34;16;0;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-08T16:03:13.241Z;2024-10-16T10:24:45Z;[{'id': 5200852369, 'qualifierId': 130, 'value': '17'}, {'id': 5200856375, 'qualifierId': 197, 'value': '23703'}, {'id': 5200852373, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5200852363, 'qualifierId': 30, 'value': '3fjb8lymm7grc7nqyfpzw1a8k, 8bjjne12yudwbzfzjdlygqx62, 44nrrrjr233eellmujjz45h5g, 739dnufx6izfhubwow0n1ijxm, 2f5ymqh1j87xhi9ynovnujpm2, 5h73r4bv42whxsvnlq89b89re, 8sydisziijh84elb8dprtlduy, 4bpxi7ovrhew3zkp53781lyei, 9asj8t10cvfumot9hr3dprsic, b94wogguhbhpo2mal3pfpo26s, bfm4xr4ue74v0li53slarf9t6, bpr7u1cp7bzt1w2t1tsmru73e, 5bgt61vb5lnzyoczqnr202lpm, b82dmhiv5rfrczfcx26cnvo16, bh6ncbb98ru6ox5oth7kle51w, 8za8xvdiyduedk2i99bdqv4es, 6hq9a0pz5ybc67wdttd54xvbp, bu0qf3q6j69an4i0gz7xhqcd0, 14etj499a213gtgymith3htec'}, {'id': 5200852367, 'qualifierId': 59, 'value': '25, 42, 15, 34, 38, 14, 41, 26, 44, 35, 49, 43, 45, 30, 61, 48, 40, 52, 50'}, {'id': 5200852365, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5200852371, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 5200999057, 'qualifierId': 194, 'value': '8sydisziijh84elb8dprtlduy'}];;;;;f4jr1q5owrb6r685nnmuoiqdw;Team set up;;17,0;;;23703,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;0;0;Chicago Fire II;0;;
2718459171;2;32;1;0;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-08T16:15:38.449Z;2024-09-08T16:15:38Z;[{'id': 5200873167, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;f4jr1q5owrb6r685nnmuoiqdw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;0;0;Chicago Fire II;0;;
2718459181;3;32;1;0;0;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-09-08T16:15:38.449Z;2024-09-10T04:32:08Z;[{'id': 5200873203, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;f4jr1q5owrb6r685nnmuoiqdw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;0;Cincinnati II;0;;
2718473633;465;43;1;0;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-08T16:15:38.449Z;2024-09-08T17:01:53Z;[{'id': 5200952227, 'qualifierId': 56, 'value': 'Center'}, {'id': 5200952235, 'qualifierId': 213, 'value': '0.00'}, {'id': 5200952225, 'qualifierId': 155, 'value': '0'}, {'id': 5200952233, 'qualifierId': 212, 'value': '0'}, {'id': 5200952229, 'qualifierId': 140, 'value': '65.5'}, {'id': 5200952247, 'qualifierId': 144, 'value': '1'}, {'id': 5200952231, 'qualifierId': 141, 'value': '21.4'}];4bpxi7ovrhew3zkp53781lyei;M. Pinto;;;f4jr1q5owrb6r685nnmuoiqdw;Deleted event;;;;;;;;;;;0,0;0,0;0,0;65,5;1,0;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;65,5;21,4;;;;;;;;0;0;0;Chicago Fire II;0;DMC;1,0
2718459205;3;1;1;0;0;bd0378yx50xpdcgwkt9p9bmz8;1;50,3;50,5;2024-09-08T16:15:38.450Z;2024-09-08T17:10:59Z;[{'id': 5200873321, 'qualifierId': 141, 'value': '55.4'}, {'id': 5200873317, 'qualifierId': 56, 'value': 'Back'}, {'id': 5200873325, 'qualifierId': 213, 'value': '2.47'}, {'id': 5200873327, 'qualifierId': 279, 'value': 'S'}, {'id': 5200873319, 'qualifierId': 140, 'value': '46.3'}, {'id': 5200873323, 'qualifierId': 212, 'value': '5.4'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;2,47;;5,4;46,3;;55,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;46,3;55,4;;;;;;;;0;0;0;Chicago Fire II;0;AMC;1,0
2718471817;359;1;1;0;2;bd0378yx50xpdcgwkt9p9bmz8;1;45,1;54,5;2024-09-08T16:15:40.754Z;2024-09-08T16:52:33Z;[{'id': 5200942041, 'qualifierId': 140, 'value': '47.1'}, {'id': 5200942039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5200942045, 'qualifierId': 212, 'value': '4.1'}, {'id': 5200942047, 'qualifierId': 213, 'value': '5.25'}, {'id': 5200942043, 'qualifierId': 141, 'value': '49.3'}];4bpxi7ovrhew3zkp53781lyei;M. Pinto;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;5,25;;4,1;47,1;;49,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;47,1;49,3;;;;;;;;0;0;2;Chicago Fire II;2;DMC;1,0
2718472027;372;1;1;0;3;bd0378yx50xpdcgwkt9p9bmz8;1;45,9;49,8;2024-09-08T16:15:41.953Z;2024-09-08T16:53:44Z;[{'id': 5200943281, 'qualifierId': 140, 'value': '27.5'}, {'id': 5200943279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5200943283, 'qualifierId': 141, 'value': '50.7'}, {'id': 5200943287, 'qualifierId': 213, 'value': '3.11'}, {'id': 5200943285, 'qualifierId': 212, 'value': '19.3'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;3,11;;19,3;27,5;;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;27,5;50,7;;;;;;;;0;0;3;Chicago Fire II;3;AMC;1,0
2718459219;4;1;1;0;4;bd0378yx50xpdcgwkt9p9bmz8;1;32,7;51,3;2024-09-08T16:15:42.918Z;2024-09-08T17:03:11Z;[{'id': 5200873407, 'qualifierId': 140, 'value': '37.5'}, {'id': 5200873413, 'qualifierId': 213, 'value': '4.99'}, {'id': 5200873405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5200873409, 'qualifierId': 141, 'value': '25.1'}, {'id': 5200873411, 'qualifierId': 212, 'value': '18.5'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;4,99;;18,5;37,5;;25,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;37,5;25,1;;;;;;;;0;0;4;Chicago Fire II;4;DC;1,0
2718459255;5;1;1;0;7;bd0378yx50xpdcgwkt9p9bmz8;0;37,5;25,1;2024-09-08T16:15:45.734Z;2024-09-08T17:03:24Z;[{'id': 5200873579, 'qualifierId': 141, 'value': '24.4'}, {'id': 5200873573, 'qualifierId': 155}, {'id': 5200873577, 'qualifierId': 140, 'value': '89.0'}, {'id': 5200873585, 'qualifierId': 1}, {'id': 5200873581, 'qualifierId': 212, 'value': '54.1'}, {'id': 5200873575, 'qualifierId': 56, 'value': 'Center'}, {'id': 5200873583, 'qualifierId': 213, 'value': '6.27'}];5h73r4bv42whxsvnlq89b89re;K. Keller;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;6,27;1,0;54,1;89,0;;24,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;89,0;24,4;;;;;;;;0;0;7;Chicago Fire II;7;DC;1,0
2718459263;4;49;1;0;12;8o8m08he36u0j4w08aj2iodn8;1;13,2;82,4;2024-09-08T16:15:50.894Z;2024-09-08T16:15:51Z;[];5d341k1dxhlbetyh965z3q784;J. Shannon;;;f4jr1q5owrb6r685nnmuoiqdw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;12;Cincinnati II;12;DC;1,0
2718459285;5;1;1;0;12;8o8m08he36u0j4w08aj2iodn8;0;13,0;83,2;2024-09-08T16:15:51.206Z;2024-09-08T17:02:38Z;[{'id': 5200873755, 'qualifierId': 1}, {'id': 5200873749, 'qualifierId': 141, 'value': '79.9'}, {'id': 5200873753, 'qualifierId': 213, 'value': '6.24'}, {'id': 5200873743, 'qualifierId': 157}, {'id': 5200873747, 'qualifierId': 140, 'value': '65.0'}, {'id': 5200873751, 'qualifierId': 212, 'value': '54.6'}, {'id': 5200873745, 'qualifierId': 56, 'value': 'Left'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;6,24;;54,6;65,0;;79,9;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;65,0;79,9;;;;;;;;0;0;12;Cincinnati II;12;DC;1,0
2718459289;6;43;1;0;14;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-09-08T16:15:53.299Z;2024-09-08T17:02:41Z;[{'id': 5200873789, 'qualifierId': 56, 'value': 'Left'}, {'id': 5200952759, 'qualifierId': 144, 'value': '1'}, {'id': 5200873791, 'qualifierId': 140, 'value': '61.9'}, {'id': 5200873795, 'qualifierId': 212, 'value': '13.9'}, {'id': 5200873787, 'qualifierId': 168, 'value': '0'}, {'id': 5200873797, 'qualifierId': 213, 'value': '5.99'}, {'id': 5200873793, 'qualifierId': 141, 'value': '81.5'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;f4jr1q5owrb6r685nnmuoiqdw;Deleted event;;;;;;;;;;;5,99;;13,9;61,9;1,0;81,5;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;61,9;81,5;;;;;;;;0;0;14;Cincinnati II;14;FWL;1,0
2718459291;6;49;1;0;17;bd0378yx50xpdcgwkt9p9bmz8;1;37,2;14,9;2024-09-08T16:15:55.959Z;2024-09-08T16:15:56Z;[];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;f4jr1q5owrb6r685nnmuoiqdw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;0;17;Chicago Fire II;17;DC;1,0
2718459323;7;1;1;0;18;bd0378yx50xpdcgwkt9p9bmz8;1;29,3;18,9;2024-09-08T16:15:57.190Z;2024-09-08T16:16:01Z;[{'id': 5200874001, 'qualifierId': 140, 'value': '9.6'}, {'id': 5200874003, 'qualifierId': 141, 'value': '39.9'}, {'id': 5200874007, 'qualifierId': 213, 'value': '2.54'}, {'id': 5200873999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5200874005, 'qualifierId': 212, 'value': '25.1'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;2,54;;25,1;9,6;;39,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;9,6;39,9;;;;;;;;0;0;18;Chicago Fire II;18;DC;1,0
2718459339;8;1;1;0;22;bd0378yx50xpdcgwkt9p9bmz8;1;8,8;40,4;2024-09-08T16:16:01.334Z;2024-09-08T16:16:05Z;[{'id': 5200874075, 'qualifierId': 56, 'value': 'Center'}, {'id': 5200874083, 'qualifierId': 213, 'value': '6.09'}, {'id': 5200874077, 'qualifierId': 140, 'value': '62.2'}, {'id': 5200874073, 'qualifierId': 157}, {'id': 5200874085, 'qualifierId': 1}, {'id': 5200874081, 'qualifierId': 212, 'value': '57.1'}, {'id': 5200874079, 'qualifierId': 141, 'value': '24.4'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;6,09;;57,1;62,2;;24,4;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;62,2;24,4;;;;;;;;0;0;22;Chicago Fire II;22;GK;1,0
2718459349;9;1;1;0;26;bd0378yx50xpdcgwkt9p9bmz8;0;62,2;24,4;2024-09-08T16:16:05.238Z;2024-09-08T16:16:06Z;[{'id': 5200874171, 'qualifierId': 213, 'value': '1.27'}, {'id': 5200874169, 'qualifierId': 212, 'value': '18.1'}, {'id': 5200874167, 'qualifierId': 141, 'value': '49.9'}, {'id': 5200874163, 'qualifierId': 56, 'value': 'Center'}, {'id': 5200874161, 'qualifierId': 3}, {'id': 5200874165, 'qualifierId': 140, 'value': '67.3'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;1,27;;18,1;67,3;;49,9;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;67,3;49,9;;;;;;;;0;0;26;Chicago Fire II;26;DMR;1,0
2718459365;7;49;1;0;30;8o8m08he36u0j4w08aj2iodn8;1;31,0;28,6;2024-09-08T16:16:08.917Z;2024-09-08T16:16:09Z;[];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;f4jr1q5owrb6r685nnmuoiqdw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;30;Cincinnati II;30;DC;1,0
2718459379;8;1;1;0;30;8o8m08he36u0j4w08aj2iodn8;1;31,0;28,6;2024-09-08T16:16:09.010Z;2024-09-08T16:16:10Z;[{'id': 5200874329, 'qualifierId': 140, 'value': '38.1'}, {'id': 5200874331, 'qualifierId': 141, 'value': '3.5'}, {'id': 5200874335, 'qualifierId': 213, 'value': '5.12'}, {'id': 5200874327, 'qualifierId': 56, 'value': 'Back'}, {'id': 5200874333, 'qualifierId': 212, 'value': '18.6'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;5,12;;18,6;38,1;;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;38,1;3,5;;;;;;;;0;0;30;Cincinnati II;30;DC;1,0
2718459399;9;1;1;0;32;8o8m08he36u0j4w08aj2iodn8;1;38,1;3,5;2024-09-08T16:16:10.682Z;2024-09-08T16:16:14Z;[{'id': 5200874441, 'qualifierId': 213, 'value': '2.40'}, {'id': 5200874435, 'qualifierId': 140, 'value': '24.2'}, {'id': 5200874433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5200874439, 'qualifierId': 212, 'value': '19.9'}, {'id': 5200874437, 'qualifierId': 141, 'value': '23.3'}];2343y1f4dtezub9633ghspqi2;J. Dean;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;2,4;;19,9;24,2;;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;24,2;23,3;;;;;;;;0;0;32;Cincinnati II;32;DMR;1,0
2718459409;10;1;1;0;36;8o8m08he36u0j4w08aj2iodn8;1;24,3;25,0;2024-09-08T16:16:14.665Z;2024-09-08T16:16:17Z;[{'id': 5200874485, 'qualifierId': 213, 'value': '2.36'}, {'id': 5200874477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5200874483, 'qualifierId': 212, 'value': '21.7'}, {'id': 5200874479, 'qualifierId': 140, 'value': '9.6'}, {'id': 5200874481, 'qualifierId': 141, 'value': '47.5'}];acskv7krqaau05kpgbfz6f0iy;J. Reynolds;;;f4jr1q5owrb6r685nnmuoiqdw;Pass;;;;;;;;;;;2,36;;21,7;9,6;;47,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;9,6;47,5;;;;;;;;0;0;36;Cincinnati II;36;DC;1,0
