id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_Captain;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndY;value_PassEndX;value_Length;value_KickOff;value_Chipped;value_LongBall;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Offensive;value_Defensive;value_TouchTypeControl;value_TouchTypePass;value_TakeOnSpace;value_FlickOn;value_DeletedEventType;value_Launch;value_TakeOnOvertake;value_BlockedPass;value_BlockedY;value_BoxCentre;value_Deflection;value_GkY;value_LowCentre;value_RegularPlay;value_RightFooted;value_BlockedX;value_GoalmouthZ;value_NotAssisted;value_SixYardBlocked;value_GkX;value_GoalmouthY;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_NotVisible;value_TouchTypeClearance;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_OutOfPlay;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_LeftFooted;value_IndividualPlay;value_LowRight;value_SwerveRight;value_ParriedSafe;value_Diving;value_Hands;value_Left;value_Right;value_CornerTaken;value_LayOff;value_InSwinger;value_Assist;value_IntentionalAssist;value_Cross;value_FirstTouch;value_Head;value_Assisted;value_BigChance;value_FromCorner;value_HeadPass;value_OutSwinger;value_Collected;value_Standing;value_HighGkIntervention;value_GkKickFromHands;value_NextEventGoalKick;value_Low;value_GoalKick;value_OtherObstacle;value_OtherReason;value_RefereeDelay;value_BallHitsReferee;value_LeadingToGoal;value_GoalShotTimestamp;value_RelatedError1Id;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BoxLeft;value_GkYTimeOfGoal;value_Shove/Push;value_HighClaim;value_OverArm;value_LowLeft;value_Volley;value_HighRight;value_SwitchOfPlay;value_ShirtPull/Holding;value_OutOfBoxCentre;value_CloseHigh;value_FollowsADribble;value_Weak;value_BoxDeepRight;value_High;value_LeadingToAttempt;value_LowGkIntervention;value_FreeKick;value_MisHit;value_Minutes;value_Overrun;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_PlayersCaughtOffside;value_Indirect;value_TacticalFoul;value_YellowCard;value_RecklessOffence;value_TempShotOn;value_Handball;value_PenaltyTakerId;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_BoxRight;value_HighCentre;value_OwnPlayer;value_FairPlay;value_OwnShotBlocked;value_Strong;value_FantasyAssistTeam;value_OwnGoal;value_FantasyAssistType;value_FantasyAssistedBy;value_HighLeft;value_PullBack;value_GkHoof;value_NotPastGoalLine;value_CloseRight;value_35Centre;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663262121;149;1;1;14;9;7pmw399vh2v44cjle4fkklp1w;1;22,6;60,9;2024-03-24T20:18:15.304Z;2024-03-24T20:18:16Z;[{'id': 4899287119, 'qualifierId': 141, 'value': '76.4'}, {'id': 4899287121, 'qualifierId': 212, 'value': '10.5'}, {'id': 4899287123, 'qualifierId': 213, 'value': '1.55'}, {'id': 4899287115, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899287117, 'qualifierId': 140, 'value': '22.8'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;1,55;;76,4;22,8;10,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;22,8;76,4;;;;;;;;0;14;9;Los Angeles II;849;DL;1,0
2663262157;150;1;1;14;10;7pmw399vh2v44cjle4fkklp1w;1;22,8;76,4;2024-03-24T20:18:16.488Z;2024-03-24T20:18:22Z;[{'id': 4899287287, 'qualifierId': 140, 'value': '30.5'}, {'id': 4899287289, 'qualifierId': 141, 'value': '69.1'}, {'id': 4899287293, 'qualifierId': 213, 'value': '5.73'}, {'id': 4899287285, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899287291, 'qualifierId': 212, 'value': '9.5'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;5,73;;69,1;30,5;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;30,5;69,1;;;;;;;;0;14;10;Los Angeles II;850;DC;1,0
2663262167;151;1;1;14;15;7pmw399vh2v44cjle4fkklp1w;1;29,0;67,3;2024-03-24T20:18:22.072Z;2024-03-24T20:18:24Z;[{'id': 4899287319, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899287321, 'qualifierId': 140, 'value': '17.6'}, {'id': 4899287327, 'qualifierId': 213, 'value': '4.13'}, {'id': 4899287325, 'qualifierId': 212, 'value': '21.7'}, {'id': 4899287323, 'qualifierId': 141, 'value': '40.7'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;4,13;;40,7;17,6;21,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;17,6;40,7;;;;;;;;0;14;15;Los Angeles II;855;MC;1,0
2663262175;152;1;1;14;18;7pmw399vh2v44cjle4fkklp1w;1;21,5;36,4;2024-03-24T20:18:24.375Z;2024-03-24T20:18:25Z;[{'id': 4899287369, 'qualifierId': 213, 'value': '5.08'}, {'id': 4899287363, 'qualifierId': 140, 'value': '25.1'}, {'id': 4899287365, 'qualifierId': 141, 'value': '21.8'}, {'id': 4899287367, 'qualifierId': 212, 'value': '10.6'}, {'id': 4899287361, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;5,08;;21,8;25,1;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;25,1;21,8;;;;;;;;0;14;18;Los Angeles II;858;DL;1,0
2663262179;153;1;1;14;19;7pmw399vh2v44cjle4fkklp1w;1;25,1;21,8;2024-03-24T20:18:25.304Z;2024-03-24T20:18:26Z;[{'id': 4899287391, 'qualifierId': 212, 'value': '8.8'}, {'id': 4899287385, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899287393, 'qualifierId': 213, 'value': '2.03'}, {'id': 4899287389, 'qualifierId': 141, 'value': '33.4'}, {'id': 4899287387, 'qualifierId': 140, 'value': '21.4'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;2,03;;33,4;21,4;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;21,4;33,4;;;;;;;;0;14;19;Los Angeles II;859;DR;1,0
2663262185;154;1;1;14;19;7pmw399vh2v44cjle4fkklp1w;1;21,3;34,3;2024-03-24T20:18:26.168Z;2024-03-24T20:18:29Z;[{'id': 4899287421, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899287427, 'qualifierId': 212, 'value': '10.0'}, {'id': 4899287425, 'qualifierId': 141, 'value': '38.0'}, {'id': 4899287423, 'qualifierId': 140, 'value': '30.5'}, {'id': 4899287429, 'qualifierId': 213, 'value': '0.25'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;0,25;;38,0;30,5;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;30,5;38,0;;;;;;;;0;14;19;Los Angeles II;859;DL;1,0
2663262217;155;1;1;14;23;7pmw399vh2v44cjle4fkklp1w;1;34,8;36,7;2024-03-24T20:18:29.431Z;2024-03-24T20:18:34Z;[{'id': 4899287603, 'qualifierId': 213, 'value': '0.57'}, {'id': 4899287597, 'qualifierId': 140, 'value': '46.1'}, {'id': 4899287595, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899287601, 'qualifierId': 212, 'value': '14.1'}, {'id': 4899287599, 'qualifierId': 141, 'value': '47.8'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;0,57;;47,8;46,1;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;46,1;47,8;;;;;;;;0;14;23;Los Angeles II;863;MC;1,0
2663262299;158;81;1;14;24;7pmw399vh2v44cjle4fkklp1w;0;46,1;47,8;2024-03-24T20:18:30.888Z;2024-03-29T13:36:47Z;[{'id': 4899287997, 'qualifierId': 380}];;;;;bt9kuwc0an4butc39kp7fh9n8;Obstacle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;14;24;Los Angeles II;864;;
2663262225;151;43;1;14;26;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-03-24T20:18:32.278Z;2024-03-29T13:38:13Z;[{'id': 4903369477, 'qualifierId': 144, 'value': '27'}, {'id': 4899287625, 'qualifierId': 40, 'value': '0'}, {'id': 4899287627, 'qualifierId': 233, 'value': '156'}, {'id': 4899287623, 'qualifierId': 201, 'value': '0'}];;;;;bt9kuwc0an4butc39kp7fh9n8;Deleted event;;;;;;;;;;;;;;;;;;;156,0;;;;;;;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;14;26;Houston Dynamo II;866;;
2663262219;156;43;1;14;26;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-03-24T20:18:32.278Z;2024-03-29T13:38:15Z;[{'id': 4899288753, 'qualifierId': 201, 'value': '0'}, {'id': 4899288755, 'qualifierId': 40, 'value': '0'}, {'id': 4903369495, 'qualifierId': 144, 'value': '27'}];;;;;bt9kuwc0an4butc39kp7fh9n8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;14;26;Los Angeles II;866;;
2663262269;152;43;1;14;36;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-03-24T20:18:42.278Z;2024-03-29T13:38:18Z;[{'id': 4903369545, 'qualifierId': 144, 'value': '28'}, {'id': 4899287849, 'qualifierId': 55, 'value': '151'}];;;;;bt9kuwc0an4butc39kp7fh9n8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;151,0;;;0;14;36;Houston Dynamo II;876;;
2663262291;157;43;1;14;36;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-03-24T20:18:42.278Z;2024-03-29T13:38:16Z;[{'id': 4899287967, 'qualifierId': 55, 'value': '156'}, {'id': 4903369513, 'qualifierId': 144, 'value': '28'}, {'id': 4899287979, 'qualifierId': 233, 'value': '152'}];;;;;bt9kuwc0an4butc39kp7fh9n8;Deleted event;;;;;;;;;;;;;;;;;;;152,0;;;;;;;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;156,0;;;0;14;36;Los Angeles II;876;;
2663262297;153;68;1;14;41;6gaq85erpkvbyxvivd96wuw44;0;54,8;49,0;2024-03-24T20:18:47.950Z;2024-03-24T20:18:48Z;[{'id': 4899287995, 'qualifierId': 354}];;;;;bt9kuwc0an4butc39kp7fh9n8;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;14;41;Houston Dynamo II;881;;
2663262311;159;68;1;14;44;7pmw399vh2v44cjle4fkklp1w;1;46,1;47,8;2024-03-24T20:18:50.584Z;2024-03-29T14:16:15Z;[{'id': 4899288163, 'qualifierId': 354}];;;;;bt9kuwc0an4butc39kp7fh9n8;Referee Drop Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;14;44;Los Angeles II;884;;
2663262321;160;1;1;14;46;7pmw399vh2v44cjle4fkklp1w;1;44,7;60,2;2024-03-24T20:18:53.016Z;2024-03-24T20:18:56Z;[{'id': 4899288137, 'qualifierId': 140, 'value': '38.8'}, {'id': 4899288135, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899288141, 'qualifierId': 212, 'value': '12.3'}, {'id': 4899288139, 'qualifierId': 141, 'value': '75.9'}, {'id': 4899288143, 'qualifierId': 213, 'value': '2.10'}];3ehrq9mryoug8osgxkpg4eo7o;O. Bolaños;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;2,1;;75,9;38,8;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;38,8;75,9;;;;;;;;0;14;46;Los Angeles II;886;MC;1,0
2663262341;161;1;1;14;49;7pmw399vh2v44cjle4fkklp1w;1;37,1;75,0;2024-03-24T20:18:55.975Z;2024-03-24T20:19:00Z;[{'id': 4899288243, 'qualifierId': 213, 'value': '4.34'}, {'id': 4899288239, 'qualifierId': 141, 'value': '53.7'}, {'id': 4899288241, 'qualifierId': 212, 'value': '15.6'}, {'id': 4899288231, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899288235, 'qualifierId': 140, 'value': '31.7'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;4,34;;53,7;31,7;15,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;31,7;53,7;;;;;;;;0;14;49;Los Angeles II;889;DC;1,0
2663262361;162;1;1;14;53;7pmw399vh2v44cjle4fkklp1w;1;32,2;50,3;2024-03-24T20:19:00.039Z;2024-03-24T20:19:02Z;[{'id': 4899288315, 'qualifierId': 141, 'value': '27.9'}, {'id': 4899288317, 'qualifierId': 212, 'value': '15.4'}, {'id': 4899288311, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899288319, 'qualifierId': 213, 'value': '4.85'}, {'id': 4899288313, 'qualifierId': 140, 'value': '34.2'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;4,85;;27,9;34,2;15,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;34,2;27,9;;;;;;;;0;14;53;Los Angeles II;893;DL;1,0
2663262367;163;1;1;14;56;7pmw399vh2v44cjle4fkklp1w;1;37,0;31,5;2024-03-24T20:19:02.647Z;2024-03-24T20:19:05Z;[{'id': 4899288357, 'qualifierId': 213, 'value': '1.64'}, {'id': 4899288355, 'qualifierId': 212, 'value': '12.7'}, {'id': 4899288351, 'qualifierId': 140, 'value': '36.2'}, {'id': 4899288349, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899288353, 'qualifierId': 141, 'value': '50.1'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;1,64;;50,1;36,2;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;36,2;50,1;;;;;;;;0;14;56;Los Angeles II;896;DR;1,0
2663262369;164;50;1;14;59;7pmw399vh2v44cjle4fkklp1w;1;33,5;51,8;2024-03-24T20:19:05.333Z;2024-03-24T20:19:07Z;[{'id': 4899288361, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899288387, 'qualifierId': 233, 'value': '154'}, {'id': 4899288363, 'qualifierId': 286}];3ehrq9mryoug8osgxkpg4eo7o;O. Bolaños;;;bt9kuwc0an4butc39kp7fh9n8;Dispossessed;;;;;;;;;;;;;;;;;;;154,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;14;59;Los Angeles II;899;MC;1,0
2663262373;154;7;1;14;59;6gaq85erpkvbyxvivd96wuw44;1;66,5;48,2;2024-03-24T20:19:05.334Z;2024-03-29T14:16:40Z;[{'id': 4903407449, 'qualifierId': 383}, {'id': 4899288385, 'qualifierId': 285}, {'id': 4899288381, 'qualifierId': 233, 'value': '164'}, {'id': 4899288377, 'qualifierId': 56, 'value': 'Center'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;bt9kuwc0an4butc39kp7fh9n8;Tackle;;;;;;;;;;;;;;;;;;;164,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;14;59;Houston Dynamo II;899;MC;1,0
2663262375;155;49;1;15;0;6gaq85erpkvbyxvivd96wuw44;1;70,9;44,2;2024-03-24T20:19:06.534Z;2024-03-24T20:19:06Z;[];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;;bt9kuwc0an4butc39kp7fh9n8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;15;0;Houston Dynamo II;900;MC;1,0
2663262395;156;1;1;15;0;6gaq85erpkvbyxvivd96wuw44;1;71,3;43,5;2024-03-24T20:19:06.782Z;2024-03-24T20:19:49Z;[{'id': 4899288485, 'qualifierId': 140, 'value': '88.0'}, {'id': 4899288483, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899288491, 'qualifierId': 213, 'value': '0.68'}, {'id': 4899289259, 'qualifierId': 210, 'value': '16'}, {'id': 4899289261, 'qualifierId': 154}, {'id': 4899288487, 'qualifierId': 141, 'value': '64.3'}, {'id': 4899289263, 'qualifierId': 22}, {'id': 4899288489, 'qualifierId': 212, 'value': '22.5'}];er0xm9k5zv8kcvcy7bnwp086i;E. Dueñas;;1,0;bt9kuwc0an4butc39kp7fh9n8;Pass;;;;;;;;;;0,68;;64,3;88,0;22,5;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;88,0;64,3;;;;;;;;0;15;0;Houston Dynamo II;900;MC;1,0
2663262553;166;51;1;15;0;7pmw399vh2v44cjle4fkklp1w;1;31,9;49,4;2024-03-24T20:19:06.887Z;2024-03-24T20:21:15Z;[{'id': 4899289429, 'qualifierId': 170, 'value': '157'}];3ehrq9mryoug8osgxkpg4eo7o;O. Bolaños;;;bt9kuwc0an4butc39kp7fh9n8;Error;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;15;0;Los Angeles II;900;MC;1,0
2663262497;165;43;1;15;0;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-03-24T20:19:07.055Z;2024-03-24T20:19:49Z;[{'id': 4899289233, 'qualifierId': 170, 'value': '-1'}, {'id': 4899289257, 'qualifierId': 144, 'value': '51'}];3ehrq9mryoug8osgxkpg4eo7o;O. Bolaños;;;bt9kuwc0an4butc39kp7fh9n8;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;51,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;15;0;Los Angeles II;900;MC;1,0
2663262397;157;16;1;15;3;6gaq85erpkvbyxvivd96wuw44;1;90,9;63,6;2024-03-24T20:19:09.301Z;2024-03-29T14:17:56Z;[{'id': 4899289293, 'qualifierId': 214}, {'id': 4899288727, 'qualifierId': 374, 'value': '2024-03-24 20:19:08.503'}, {'id': 4899291603, 'qualifierId': 468, 'value': '2663262553'}, {'id': 4899288501, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899288731, 'qualifierId': 375, 'value': '15:02.311'}, {'id': 4899289299, 'qualifierId': 231, 'value': '57.2'}, {'id': 4899288497, 'qualifierId': 22}, {'id': 4899289279, 'qualifierId': 80}, {'id': 4899289291, 'qualifierId': 103, 'value': '1.9'}, {'id': 4899288723, 'qualifierId': 72}, {'id': 4903409523, 'qualifierId': 395, 'value': '5.0'}, {'id': 4899289297, 'qualifierId': 230, 'value': '95.1'}, {'id': 4903409519, 'qualifierId': 121}, {'id': 4899289283, 'qualifierId': 154}, {'id': 4903409521, 'qualifierId': 64}, {'id': 4903409525, 'qualifierId': 396, 'value': '40.8'}, {'id': 4899289289, 'qualifierId': 102, 'value': '47.0'}, {'id': 4899289281, 'qualifierId': 29}, {'id': 4899289285, 'qualifierId': 55, 'value': '156'}];36e17qrefearxp7lxb1eibwbu;N. Ordaz;;;bt9kuwc0an4butc39kp7fh9n8;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57,2;;1,0;;;1,9;;;95,1;47,0;;;;;;;;;;;;;;;156,0;1,0;;1,0;1,0;;;;;;;;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;2663262553,0;;5,0;1,0;40,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;47,0;1.9;156,0;;;1;15;3;Houston Dynamo II;903;FW;1,0
