id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Involved;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_TeamKit;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Length;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_TouchTypePass;value_DeletedEventType;value_LayOff;value_BlockedPass;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_InSwinger;value_Chipped;value_Cross;value_RightFooted;value_PullBack;value_LeadingToGoal;value_FantasyAssistTeam;value_SmallBoxRight;value_LowCentre;value_GkYTimeOfGoal;value_GoalShotGameClock;value_NotAssisted;value_Head;value_GoalmouthZ;value_FantasyAssistId;value_GkY;value_FantasyAssistedBy;value_FirstTouch;value_FantasyAssistType;value_RelatedError1Id;value_BigChance;value_RegularPlay;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkX;value_GoalmouthY;value_MediumGkIntervention;value_KeeperThrow;value_TakeOnOvertake;value_LeadingToAttempt;value_BlockedX;value_BoxLeft;value_LeftFooted;value_LowLeft;value_IndividualPlay;value_BlockedY;value_LowGkIntervention;value_Diving;value_ParriedSafe;value_Hands;value_Left;value_CornerTaken;value_HighGkIntervention;value_Assist;value_BoxCentre;value_Volley;value_FromCorner;value_Assisted;value_RelatedEventId;value_Weak;value_Collected;value_Standing;value_OverArm;value_IntendedTackleTarget;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_IntentionalAssist;value_Blocked;value_BoxRight;value_DefBlock;value_Overrun;value_PlayersCaughtOffside;value_Indirect;value_Review;value_Shove/Push;value_TakeOnSpace;value_TouchTypeControl;value_SwitchOfPlay;value_OutSwinger;value_ParriedDanger;value_KeeperTouched;value_LowRight;value_FastBreak;value_Stooping;value_NextEventGoalKick;value_GoalKick;value_Low;value_TacticalFoul;value_YellowCard;value_NotVisible;value_Argument;value_ViolentConduct;value_RedCard;value_HitWoodwork;value_HitBar;value_OutOfBoxCentre;value_HighCentre;value_Reaching;value_Right;value_ShirtPull/Holding;value_Minutes;value_High;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Defensive1V1;value_SmallBoxCentre;value_Dissent;value_OutOfBoxDeepLeft;value_HighRight;value_CloseLeftAndHigh;value_BoxDeepLeft;value_OverhitCross;value_HighClaim;value_GkKickFromHands;value_RecklessOffence;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2670706807;1;34;16;0;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-04-10T21:02:43.075Z;2024-04-23T05:48:41Z;[{'id': 4939482401, 'qualifierId': 59, 'value': '30, 42, 15, 33, 38, 96, 41, 37, 49, 44, 43, 45, 40, 48, 50, 52, 55, 64, 80, 99'}, {'id': 4939482397, 'qualifierId': 30, 'value': 'b82dmhiv5rfrczfcx26cnvo16, 8bjjne12yudwbzfzjdlygqx62, 44nrrrjr233eellmujjz45h5g, 39t59x9q2xumbn2hphk7urp7u, 2f5ymqh1j87xhi9ynovnujpm2, 2l6v8ab245wzmb1litvkir1ii, 8sydisziijh84elb8dprtlduy, 4uo9isxivewjrtdg9v7lku9zo, bfm4xr4ue74v0li53slarf9t6, 9asj8t10cvfumot9hr3dprsic, bpr7u1cp7bzt1w2t1tsmru73e, 5bgt61vb5lnzyoczqnr202lpm, 6hq9a0pz5ybc67wdttd54xvbp, 8za8xvdiyduedk2i99bdqv4es, 14etj499a213gtgymith3htec, bu0qf3q6j69an4i0gz7xhqcd0, 9enx01mc6yh8oqiat336gfcpg, 6ihxsnp8rmyvu0xjm4oquxd04, dfkazpw3p03p6umdchplgivx0, 4m8i0fmlyywb3s2fc9g68gd1w'}, {'id': 4939482405, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4939635069, 'qualifierId': 194, 'value': '8sydisziijh84elb8dprtlduy'}, {'id': 4939482403, 'qualifierId': 130, 'value': '18'}, {'id': 4939494295, 'qualifierId': 197, 'value': '14969'}, {'id': 4939482407, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4939482399, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5'}];;;;;c2wdvwdq5763cequ5moia2qs4;Team set up;;;;;18,0;14969,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;0;New England II;0;;
2670706983;1;34;16;0;0;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-04-10T21:08:15.770Z;2024-04-23T05:48:38Z;[{'id': 4939482997, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4939482993, 'qualifierId': 59, 'value': '27, 30, 3, 17, 43, 5, 39, 13, 45, 35, 32, 37, 14, 23, 73, 11, 16, 7, 31, 41'}, {'id': 4939523979, 'qualifierId': 194, 'value': 'ahgclh3e05evznhrpa32z6g6i'}, {'id': 4939482991, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 4939482989, 'qualifierId': 30, 'value': '6j4ibkpbos6w5ikle58u2vo, dbyiafdyf93b8rtpceqitgopg, 906i3qf1bf6nx6pla85e869lg, 40qi53orb0eur2jevowkvrcb8, 357vd87hv0jvljqtt2qf4vmz8, ahgclh3e05evznhrpa32z6g6i, 69ypla76c710iv0yegix1maz8, 5adul4r3hifu5x4tv8efr05ey, bnspew1iw2jxr1s3a5oubp4ic, c8wq3ofarkeeisqr49fhrvwno, bzv3yqbc7ttf7fftbm2nelxck, 8jyizfwg7woybyfyu8djpfjmc, 9u37akzkhdyszhevgrjghq99m, akwjik09wytzzr3yras0diqz8, opnutov04c33y3gq2fjpkaac, 6han4f5xq1d0ii0ol2drgi4bu, anysxg2z6niqapc5m3f4tzims, 5e00w1rqym73habcl01wm7jtg, et772m1f5cqceeffckpnty1p0, dc8u2bssrhxycx8vtn0kutp4a'}, {'id': 4939482999, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4939482995, 'qualifierId': 130, 'value': '8'}, {'id': 4939491825, 'qualifierId': 197, 'value': '18746'}];;;;;c2wdvwdq5763cequ5moia2qs4;Team set up;;;;;8,0;18746,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;0;Cincinnati II;0;;
2670708565;2;32;1;0;0;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-04-10T22:03:39.394Z;2024-04-16T14:50:53Z;[{'id': 4939494805, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;c2wdvwdq5763cequ5moia2qs4;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;0;New England II;0;;
2670708567;2;32;1;0;0;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-04-10T22:03:39.394Z;2024-04-10T22:03:41Z;[{'id': 4939494813, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;c2wdvwdq5763cequ5moia2qs4;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;0;Cincinnati II;0;;
2670708575;3;1;1;0;0;bd0378yx50xpdcgwkt9p9bmz8;1;50,0;50,1;2024-04-10T22:03:39.395Z;2024-04-10T22:53:58Z;[{'id': 4939494877, 'qualifierId': 279, 'value': 'S'}, {'id': 4939494869, 'qualifierId': 140, 'value': '30.9'}, {'id': 4939494873, 'qualifierId': 212, 'value': '20.1'}, {'id': 4939494875, 'qualifierId': 213, 'value': '3.18'}, {'id': 4939494867, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939494871, 'qualifierId': 141, 'value': '48.9'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;30,9;20,1;3,18;;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;30,9;48,9;;;;;;;0;0;0;0;New England II;0;AMC;1,0
2670720685;484;1;1;0;3;bd0378yx50xpdcgwkt9p9bmz8;1;31,5;47,8;2024-04-10T22:03:42.394Z;2024-04-10T22:53:53Z;[{'id': 4939556247, 'qualifierId': 213, 'value': '4.74'}, {'id': 4939556239, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939556243, 'qualifierId': 141, 'value': '22.9'}, {'id': 4939556241, 'qualifierId': 140, 'value': '32.0'}, {'id': 4939556245, 'qualifierId': 212, 'value': '16.9'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;32,0;16,9;4,74;;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;32,0;22,9;;;;;;;0;0;0;3;New England II;3;DC;1,0
2670708583;4;1;1;0;7;bd0378yx50xpdcgwkt9p9bmz8;0;27,5;33,7;2024-04-10T22:03:46.728Z;2024-04-10T22:53:56Z;[{'id': 4939494917, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939494927, 'qualifierId': 1}, {'id': 4939494923, 'qualifierId': 212, 'value': '46.7'}, {'id': 4939494925, 'qualifierId': 213, 'value': '0.10'}, {'id': 4939494921, 'qualifierId': 141, 'value': '40.8'}, {'id': 4939494915, 'qualifierId': 157}, {'id': 4939494919, 'qualifierId': 140, 'value': '71.7'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;71,7;46,7;0,1;;40,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;71,7;40,8;;;;;;;0;0;0;7;New England II;7;DC;1,0
2670708577;3;44;1;0;9;csntc7hucmo21gknxc5y0kc4q;1;26,6;63,5;2024-04-10T22:03:49.162Z;2024-04-10T22:03:52Z;[{'id': 4939494939, 'qualifierId': 233, 'value': '5'}, {'id': 4939494889, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939494891, 'qualifierId': 285}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;c2wdvwdq5763cequ5moia2qs4;Aerial;;;;;;;;;;;;;;;;;;5,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;9;Cincinnati II;9;DC;1,0
2670708585;5;44;1;0;9;bd0378yx50xpdcgwkt9p9bmz8;0;73,4;36,5;2024-04-10T22:03:49.163Z;2024-04-10T22:54:15Z;[{'id': 4939494933, 'qualifierId': 286}, {'id': 4939494931, 'qualifierId': 56, 'value': 'Center'}, {'id': 4939494947, 'qualifierId': 233, 'value': '3'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;c2wdvwdq5763cequ5moia2qs4;Aerial;;;;;;;;;;;;;;;;;;3,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;9;New England II;9;AMC;1,0
2670708581;4;1;1;0;10;csntc7hucmo21gknxc5y0kc4q;0;26,2;67,9;2024-04-10T22:03:49.802Z;2024-04-10T22:03:50Z;[{'id': 4939494901, 'qualifierId': 140, 'value': '32.5'}, {'id': 4939494897, 'qualifierId': 3}, {'id': 4939494905, 'qualifierId': 212, 'value': '8.4'}, {'id': 4939494907, 'qualifierId': 213, 'value': '0.66'}, {'id': 4939494903, 'qualifierId': 141, 'value': '75.4'}, {'id': 4939494899, 'qualifierId': 56, 'value': 'Back'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;32,5;8,4;0,66;;75,4;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;32,5;75,4;;;;;;;0;0;0;10;Cincinnati II;10;DC;1,0
2670708599;6;50;1;0;15;bd0378yx50xpdcgwkt9p9bmz8;1;69,1;29,8;2024-04-10T22:03:54.632Z;2024-04-10T22:55:14Z;[{'id': 4939556185, 'qualifierId': 233, 'value': '5'}, {'id': 4939556175, 'qualifierId': 286}, {'id': 4939494993, 'qualifierId': 56, 'value': 'Center'}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;c2wdvwdq5763cequ5moia2qs4;Dispossessed;;;;;;;;;;;;;;;;;;5,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;0;15;New England II;15;FW;1,0
2670708603;5;7;1;0;15;csntc7hucmo21gknxc5y0kc4q;1;30,9;70,2;2024-04-10T22:03:54.633Z;2024-04-16T15:22:45Z;[{'id': 4939495033, 'qualifierId': 56, 'value': 'Back'}, {'id': 4956226715, 'qualifierId': 384}, {'id': 4939556179, 'qualifierId': 233, 'value': '6'}, {'id': 4939495035, 'qualifierId': 285}];c8wq3ofarkeeisqr49fhrvwno;C. Oliveira;;;c2wdvwdq5763cequ5moia2qs4;Tackle;;;;;;;;;;;;;;;;;;6,0;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;15;Cincinnati II;15;AMC;1,0
2673829209;819;49;1;0;17;csntc7hucmo21gknxc5y0kc4q;1;25,7;75,8;2024-04-10T22:03:56.575Z;2024-04-16T15:24:03Z;[];40qi53orb0eur2jevowkvrcb8;P. Leal;;;c2wdvwdq5763cequ5moia2qs4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;17;Cincinnati II;17;MC;1,0
2670708607;6;1;1;0;17;csntc7hucmo21gknxc5y0kc4q;1;26,6;75,4;2024-04-10T22:03:56.938Z;2024-04-10T22:22:32Z;[{'id': 4939495065, 'qualifierId': 140, 'value': '33.5'}, {'id': 4939495069, 'qualifierId': 212, 'value': '14.9'}, {'id': 4939495063, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939495067, 'qualifierId': 141, 'value': '94.5'}, {'id': 4939495071, 'qualifierId': 213, 'value': '1.06'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;33,5;14,9;1,06;;94,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;33,5;94,5;;;;;;;0;0;0;17;Cincinnati II;17;MC;1,0
2670708611;7;43;1;0;18;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-04-10T22:03:58.282Z;2024-04-16T15:23:47Z;[{'id': 4956227417, 'qualifierId': 144, 'value': '49'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;c2wdvwdq5763cequ5moia2qs4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;0;18;Cincinnati II;18;AML;1,0
2670708617;8;1;1;0;19;csntc7hucmo21gknxc5y0kc4q;1;34,1;90,3;2024-04-10T22:03:58.906Z;2024-04-10T22:22:49Z;[{'id': 4939495099, 'qualifierId': 140, 'value': '47.5'}, {'id': 4939495103, 'qualifierId': 212, 'value': '14.4'}, {'id': 4939495105, 'qualifierId': 213, 'value': '6.06'}, {'id': 4939495101, 'qualifierId': 141, 'value': '85.7'}, {'id': 4939495097, 'qualifierId': 56, 'value': 'Back'}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;47,5;14,4;6,06;;85,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;47,5;85,7;;;;;;;0;0;0;19;Cincinnati II;19;AML;1,0
2670708627;9;1;1;0;20;csntc7hucmo21gknxc5y0kc4q;1;42,5;88,9;2024-04-10T22:04:00.185Z;2024-04-10T22:04:04Z;[{'id': 4939495161, 'qualifierId': 140, 'value': '22.8'}, {'id': 4939495165, 'qualifierId': 212, 'value': '20.8'}, {'id': 4939495167, 'qualifierId': 213, 'value': '3.02'}, {'id': 4939495163, 'qualifierId': 141, 'value': '92.7'}, {'id': 4939495159, 'qualifierId': 56, 'value': 'Back'}];bnspew1iw2jxr1s3a5oubp4ic;A. Bjelajac;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;22,8;20,8;3,02;;92,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;22,8;92,7;;;;;;;0;0;0;20;Cincinnati II;20;FW;1,0
2670708629;10;1;1;0;25;csntc7hucmo21gknxc5y0kc4q;1;27,7;93,0;2024-04-10T22:04:04.826Z;2024-04-10T22:04:05Z;[{'id': 4939495177, 'qualifierId': 141, 'value': '81.1'}, {'id': 4939495173, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939495175, 'qualifierId': 140, 'value': '36.7'}, {'id': 4939495179, 'qualifierId': 212, 'value': '12.4'}, {'id': 4939495181, 'qualifierId': 213, 'value': '5.58'}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;36,7;12,4;5,58;;81,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;36,7;81,1;;;;;;;0;0;0;25;Cincinnati II;25;DC;1,0
2670708635;11;1;1;0;26;csntc7hucmo21gknxc5y0kc4q;1;37,4;79,1;2024-04-10T22:04:05.561Z;2024-04-10T22:34:22Z;[{'id': 4939495249, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939495251, 'qualifierId': 140, 'value': '31.2'}, {'id': 4939495255, 'qualifierId': 212, 'value': '8.1'}, {'id': 4939495253, 'qualifierId': 141, 'value': '72.1'}, {'id': 4939535035, 'qualifierId': 156}, {'id': 4939495257, 'qualifierId': 213, 'value': '3.77'}];40qi53orb0eur2jevowkvrcb8;P. Leal;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;31,2;8,1;3,77;;72,1;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;31,2;72,1;;;;;;;0;0;0;26;Cincinnati II;26;MC;1,0
2670708651;12;1;1;0;29;csntc7hucmo21gknxc5y0kc4q;1;30,6;52,4;2024-04-10T22:04:08.537Z;2024-04-10T22:04:13Z;[{'id': 4939495345, 'qualifierId': 140, 'value': '36.2'}, {'id': 4939495349, 'qualifierId': 212, 'value': '19.4'}, {'id': 4939495351, 'qualifierId': 213, 'value': '5.02'}, {'id': 4939495347, 'qualifierId': 141, 'value': '25.2'}, {'id': 4939495343, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;36,2;19,4;5,02;;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;36,2;25,2;;;;;;;0;0;0;29;Cincinnati II;29;MC;1,0
2670708677;13;1;1;0;36;csntc7hucmo21gknxc5y0kc4q;1;42,2;20,9;2024-04-10T22:04:16.121Z;2024-04-10T22:04:18Z;[{'id': 4939495487, 'qualifierId': 56, 'value': 'Right'}, {'id': 4939495493, 'qualifierId': 212, 'value': '22.1'}, {'id': 4939495495, 'qualifierId': 213, 'value': '5.92'}, {'id': 4939495491, 'qualifierId': 141, 'value': '9.4'}, {'id': 4939495489, 'qualifierId': 140, 'value': '61.9'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;61,9;22,1;5,92;;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;61,9;9,4;;;;;;;0;0;0;36;Cincinnati II;36;DL;1,0
2670708679;14;1;1;0;38;csntc7hucmo21gknxc5y0kc4q;1;61,8;13,8;2024-04-10T22:04:18.090Z;2024-04-11T00:01:24Z;[{'id': 4939495513, 'qualifierId': 212, 'value': '19.3'}, {'id': 4939495507, 'qualifierId': 56, 'value': 'Back'}, {'id': 4939495509, 'qualifierId': 140, 'value': '45.3'}, {'id': 4939495511, 'qualifierId': 141, 'value': '26.4'}, {'id': 4939495515, 'qualifierId': 213, 'value': '2.68'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;45,3;19,3;2,68;;26,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;45,3;26,4;;;;;;;0;0;0;38;Cincinnati II;38;AMR;1,0
2670708681;15;1;1;0;41;csntc7hucmo21gknxc5y0kc4q;1;45,5;29,5;2024-04-10T22:04:20.458Z;2024-04-10T22:04:21Z;[{'id': 4939495531, 'qualifierId': 212, 'value': '11.9'}, {'id': 4939495527, 'qualifierId': 140, 'value': '56.1'}, {'id': 4939495533, 'qualifierId': 213, 'value': '0.35'}, {'id': 4939495529, 'qualifierId': 141, 'value': '35.5'}, {'id': 4939495525, 'qualifierId': 56, 'value': 'Center'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;c2wdvwdq5763cequ5moia2qs4;Pass;;;;;;;;;;;56,1;11,9;0,35;;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;56,1;35,5;;;;;;;0;0;0;41;Cincinnati II;41;MC;1,0
