teamId;teamName;shortName;officialName;code;field;country;matchId;scores.halftime;scores.fulltime
iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;Rapids II;Colorado Rapids 2;COL;home;USA;c2ixoaq0jtlyhhdhpux465fys;3;3
7fbej4xwoq4imaf5l39304m37;Sporting KC II;Sporting KC II;Sporting Kansas City II;SKC;away;USA;c2ixoaq0jtlyhhdhpux465fys;1;5
