id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Captain;value_Resume;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_FlickOn;value_HeadPass;value_OppositeRelatedEventId;value_Left;value_RightFooted;value_Chipped;value_CornerTaken;value_InSwinger;value_Cross;value_Head;value_Defensive;value_Offensive;value_DeletedEventType;value_TouchTypeControl;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_LeftFooted;value_OutSwinger;value_BlockedCross;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_IntendedTackleTarget;value_GoalmouthZ;value_BoxCentre;value_HighCentre;value_BlockedY;value_IndividualPlay;value_BlockedX;value_NotAssisted;value_RegularPlay;value_GoalmouthY;value_MediumGkIntervention;value_ParriedSafe;value_Sliding;value_Hands;value_YellowCard;value_RecklessOffence;value_NotVisible;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Assist;value_LayOff;value_IntentionalAssist;value_RelatedEventId;value_GkY;value_GkX;value_CloseLeft;value_Assisted;value_FirstTouch;value_OutOfBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_Overrun;value_High;value_ShirtPull/Holding;value_HitBar;value_HitWoodwork;value_TouchTypePass;value_Blocked;value_LowRight;value_SwerveLeft;value_DefBlock;value_Shove/Push;value_SwitchOfPlay;value_TakeOnSpace;value_KeeperThrow;value_GkYTimeOfGoal;value_SmallBoxCentre;value_GkXTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_LowLeft;value_GoalShotTimestamp;value_PlayersCaughtOffside;value_Indirect;value_SetPiece;value_Diving;value_ParriedDanger;value_LowGkIntervention;value_OverArm;value_TacticalFoul;value_HighGkIntervention;value_LowCentre;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_AerialFoul;value_InjuredPlayerId;value_Injury;value_Straight;value_DrivenCross;value_LeadingToAttempt;value_RelatedError1Id;value_Reaching;value_HighRight;value_SecondYellow;value_FloatedCross;value_Volley;value_LastLine;value_ThroughBall;value_FromCorner;value_BoxRight;value_Right;value_GkKickFromHands;value_SwerveRight;value_NotRetreating;value_Collected;value_Standing;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_HighLeft;value_HitLeftPost;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2669629899;1;34;16;0;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-07T22:04:11.147Z;2024-04-07T23:02:56Z;[{'id': 4933721877, 'qualifierId': 30, 'value': '37vbc16ejxmfkssydcdxq69zo, 272xwghmibw1wnptcoz6xpex, 7zkzjmk1go1u2vi5qkqlmezu, e9jko5f45qmjw3va7cp05l5w4, 910fd7rfysvvfzp2s1ywna5pm, bbnk87q7t8pahznohwjjcvu5m, en6q7ddrr22sz6knipkbqhyw9, dpedfgxin5nc4qmziaokpmiy2, 5jigl7kp5d2i5ws1602jm7n1m, f2nvagw4mjjpn1ytj6rdl5ene, 9gswafduy82n4o6f0uk0khhck, 2dqtrnq0k1fphyw71yh41gvtg, 9k050zmkegfu3gdw2b4g4uwwk, 3dyn7hheqvs3gm3m84jrra9lg, 92oqt9q51us5rpmqmvvrdso6i, 632mpv8dpnxjm69f8ip1e4l5g, up1kju28upwea6qzngeh7j84, 7h6a0x05z2laewfq7spicxwd0, 8bwjj53jwbsi0emx370uka5g4'}, {'id': 4933721889, 'qualifierId': 194, 'value': '910fd7rfysvvfzp2s1ywna5pm'}, {'id': 4933721891, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4933721881, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 4933721883, 'qualifierId': 59, 'value': '55, 20, 99, 85, 40, 72, 75, 43, 41, 80, 59, 33, 46, 49, 56, 64, 66, 71, 77'}, {'id': 4933721885, 'qualifierId': 130, 'value': '2'}, {'id': 4933829253, 'qualifierId': 197, 'value': '15030'}, {'id': 4933721887, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}];;;;;c1etawep1i094oe5s0skidw5w;Team set up;;;;;;2,0;15030,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;0;Portland Timbers II;0;;
2669630033;1;34;16;0;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-04-07T22:04:42.762Z;2024-04-08T01:06:14Z;[{'id': 4933722685, 'qualifierId': 59, 'value': '25, 45, 68, 42, 40, 48, 70, 46, 55, 47, 77, 35, 37, 38, 39, 80, 84, 87, 96'}, {'id': 4933722683, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5'}, {'id': 4933829539, 'qualifierId': 197, 'value': '23617'}, {'id': 4933722681, 'qualifierId': 30, 'value': 'aja8uwk6vyjzzd5nvkh7pbtux, a89drfd4adts1cbtqa77l1boq, e076q290ab1o6qz9vthl2c0a2, 3f5g2kijev81v9nzwsyxwiiju, 33l8nq6xbj3pm1lkxo2qs5vfu, d1xlw5bza316m39f9n82hir1m, 7t8o8pe93me2pef74vw21nr6y, druwx3n136woly4objqgk7tp0, 1qfm9519iq3jailrtnk9c0nbo, 5lwarg9t4o7hxcq5exe8gwydw, 8p8xhni028mqjv6kz6fdz850q, annas28q0luj197ulmy0rwjkk, 5gvvjvj3aw75jrxcmajcx2b6c, 36nlk9spjf591wxuzvimi0eay, dv0qqd4mx117y4al165nsdic4, 5nykil6w1bxfevpp2c5rr32fo, c88etxtac9g49m3usj08lm1hw, 6zolwstla33ppx84k1o2v8rv8, 4wr32d93f1q1v8qjq2ywmnbze'}, {'id': 4933722689, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4933722691, 'qualifierId': 227, 'value': '0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0'}, {'id': 4933722687, 'qualifierId': 130, 'value': '2'}, {'id': 4934031659, 'qualifierId': 194, 'value': '33l8nq6xbj3pm1lkxo2qs5vfu'}];;;;;c1etawep1i094oe5s0skidw5w;Team set up;;;;;;2,0;23617,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;0;St. Louis City II;0;;
2669649063;2;32;1;0;0;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-07T23:03:13.681Z;2024-04-12T13:46:15Z;[{'id': 4933829819, 'qualifierId': 127, 'value': 'Right to Left'}];;;;;c1etawep1i094oe5s0skidw5w;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;0;Portland Timbers II;0;;
2669649071;2;32;1;0;0;5ou8b446l1sl8frblkz3xi17g;1;0,0;0,0;2024-04-07T23:03:13.681Z;2024-04-07T23:03:16Z;[{'id': 4933829847, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;c1etawep1i094oe5s0skidw5w;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;0;St. Louis City II;0;;
2669649093;3;1;1;0;0;dqx48fglv1l96cyrmjdod0xec;1;50,2;49,7;2024-04-07T23:03:13.682Z;2024-04-07T23:03:17Z;[{'id': 4933829973, 'qualifierId': 212, 'value': '21.4'}, {'id': 4933829975, 'qualifierId': 213, 'value': '3.37'}, {'id': 4933829969, 'qualifierId': 140, 'value': '30.4'}, {'id': 4933829977, 'qualifierId': 279, 'value': 'S'}, {'id': 4933829971, 'qualifierId': 141, 'value': '42.5'}, {'id': 4933829967, 'qualifierId': 56, 'value': 'Back'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;21,4;3,37;30,4;;42,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;30,4;42,5;;;;;;;;0;0;0;Portland Timbers II;0;FW;1,0
2669649109;4;1;1;0;3;dqx48fglv1l96cyrmjdod0xec;1;29,4;38,7;2024-04-07T23:03:16.944Z;2024-04-12T14:07:37Z;[{'id': 4933830093, 'qualifierId': 141, 'value': '61.5'}, {'id': 4933830095, 'qualifierId': 212, 'value': '43.3'}, {'id': 4933830097, 'qualifierId': 213, 'value': '0.37'}, {'id': 4933830091, 'qualifierId': 140, 'value': '67.9'}, {'id': 4933830089, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933830099, 'qualifierId': 1}, {'id': 4941767507, 'qualifierId': 157}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;43,3;0,37;67,9;;61,5;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;67,9;61,5;;;;;;;;0;0;3;Portland Timbers II;3;DL;1,0
2669649137;5;1;1;0;6;dqx48fglv1l96cyrmjdod0xec;1;67,9;61,5;2024-04-07T23:03:20.167Z;2024-04-07T23:03:26Z;[{'id': 4933830241, 'qualifierId': 213, 'value': '0.69'}, {'id': 4933830231, 'qualifierId': 168}, {'id': 4933830229, 'qualifierId': 3}, {'id': 4933830239, 'qualifierId': 212, 'value': '26.1'}, {'id': 4933830233, 'qualifierId': 56, 'value': 'Left'}, {'id': 4933830235, 'qualifierId': 140, 'value': '87.1'}, {'id': 4933830237, 'qualifierId': 141, 'value': '85.9'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;26,1;0,69;87,1;;85,9;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;87,1;85,9;;;;;;;;0;0;6;Portland Timbers II;6;FW;1,0
2669649145;6;61;1;0;9;dqx48fglv1l96cyrmjdod0xec;0;95,0;84,2;2024-04-07T23:03:23.368Z;2024-04-07T23:55:36Z;[{'id': 4933830273, 'qualifierId': 56, 'value': 'Left'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;c1etawep1i094oe5s0skidw5w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;9;Portland Timbers II;9;ML;1,0
2669649135;3;61;1;0;11;5ou8b446l1sl8frblkz3xi17g;0;1,7;13,4;2024-04-07T23:03:25.127Z;2024-04-07T23:03:25Z;[{'id': 4933830221, 'qualifierId': 56, 'value': 'Back'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;c1etawep1i094oe5s0skidw5w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;11;St. Louis City II;11;DR;1,0
2669649141;4;6;1;0;12;5ou8b446l1sl8frblkz3xi17g;0;0,4;14,6;2024-04-07T23:03:26.424Z;2024-04-12T14:06:01Z;[{'id': 4933830287, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933830343, 'qualifierId': 233, 'value': '7'}, {'id': 4933830289, 'qualifierId': 73}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;c1etawep1i094oe5s0skidw5w;Corner Awarded;;;;;;;;;;;;;;;;;;;;7,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;12;St. Louis City II;12;DR;1,0
2669649151;7;6;1;0;12;dqx48fglv1l96cyrmjdod0xec;1;99,6;85,4;2024-04-07T23:03:26.424Z;2024-04-07T23:05:11Z;[{'id': 4933830335, 'qualifierId': 233, 'value': '4'}, {'id': 4933830309, 'qualifierId': 56, 'value': 'Left'}, {'id': 4933830311, 'qualifierId': 73}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;c1etawep1i094oe5s0skidw5w;Corner Awarded;;;;;;;;;;;;;;;;;;;;4,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;12;Portland Timbers II;12;ML;1,0
2669649255;8;1;1;0;39;dqx48fglv1l96cyrmjdod0xec;0;99,5;99,5;2024-04-07T23:03:53.224Z;2024-04-12T14:06:15Z;[{'id': 4941766981, 'qualifierId': 20}, {'id': 4933830855, 'qualifierId': 155}, {'id': 4933830865, 'qualifierId': 212, 'value': '29.3'}, {'id': 4933830863, 'qualifierId': 141, 'value': '57.1'}, {'id': 4933830861, 'qualifierId': 140, 'value': '94.8'}, {'id': 4933830851, 'qualifierId': 6}, {'id': 4933830859, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933830867, 'qualifierId': 213, 'value': '4.54'}, {'id': 4933830857, 'qualifierId': 223}, {'id': 4933830849, 'qualifierId': 2}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;29,3;4,54;94,8;;57,1;;;;;;;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;94,8;57,1;;;;;;;;0;0;39;Portland Timbers II;39;MC;1,0
2669649261;5;12;1;0;41;5ou8b446l1sl8frblkz3xi17g;1;4,6;41,2;2024-04-07T23:03:55.079Z;2024-04-07T23:03:56Z;[{'id': 4933830895, 'qualifierId': 15}, {'id': 4933830883, 'qualifierId': 140, 'value': '19.5'}, {'id': 4933830885, 'qualifierId': 141, 'value': '28.6'}, {'id': 4933830889, 'qualifierId': 213, 'value': '5.78'}, {'id': 4933830881, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933830887, 'qualifierId': 212, 'value': '17.8'}];e076q290ab1o6qz9vthl2c0a2;H. Neville;;;c1etawep1i094oe5s0skidw5w;Clearance;;;;;;;;;;17,8;5,78;19,5;;28,6;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;19,5;28,6;;;;;;;;0;0;41;St. Louis City II;41;DC;1,0
2669649277;6;44;1;0;44;5ou8b446l1sl8frblkz3xi17g;1;21,8;39,6;2024-04-07T23:03:58.391Z;2024-04-07T23:04:13Z;[{'id': 4933831445, 'qualifierId': 233, 'value': '9'}, {'id': 4933830963, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933830965, 'qualifierId': 285}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;c1etawep1i094oe5s0skidw5w;Aerial;;;;;;;;;;;;;;;;;;;;9,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;44;St. Louis City II;44;ML;1,0
2669649281;9;44;1;0;44;dqx48fglv1l96cyrmjdod0xec;0;78,2;60,4;2024-04-07T23:03:58.392Z;2024-04-07T23:56:40Z;[{'id': 4933830987, 'qualifierId': 286}, {'id': 4933830985, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933831461, 'qualifierId': 233, 'value': '6'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;c1etawep1i094oe5s0skidw5w;Aerial;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;44;Portland Timbers II;44;MC;1,0
2669649279;7;1;1;0;45;5ou8b446l1sl8frblkz3xi17g;0;20,9;45,2;2024-04-07T23:03:58.704Z;2024-04-07T23:56:01Z;[{'id': 4933830977, 'qualifierId': 212, 'value': '2.6'}, {'id': 4933830975, 'qualifierId': 141, 'value': '42.7'}, {'id': 4933830969, 'qualifierId': 168}, {'id': 4933830973, 'qualifierId': 140, 'value': '22.8'}, {'id': 4933830979, 'qualifierId': 213, 'value': '5.58'}, {'id': 4933830967, 'qualifierId': 3}, {'id': 4933830971, 'qualifierId': 56, 'value': 'Back'}];8p8xhni028mqjv6kz6fdz850q;K. Linhares;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;2,6;5,58;22,8;;42,7;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;22,8;42,7;;;;;;;;0;0;45;St. Louis City II;45;ML;1,0
2669649287;10;43;1;0;45;dqx48fglv1l96cyrmjdod0xec;1;0,0;0,0;2024-04-07T23:03:59.401Z;2024-04-07T23:04:14Z;[{'id': 4933831025, 'qualifierId': 3, 'value': '0'}, {'id': 4933831035, 'qualifierId': 212, 'value': '11.8'}, {'id': 4933831033, 'qualifierId': 141, 'value': '76.8'}, {'id': 4933831029, 'qualifierId': 140, 'value': '68.8'}, {'id': 4933831037, 'qualifierId': 213, 'value': '2.48'}, {'id': 4933831027, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933831483, 'qualifierId': 144, 'value': '1'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;c1etawep1i094oe5s0skidw5w;Deleted event;;;;;;;;;;11,8;2,48;68,8;;76,8;;;;;0,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;68,8;76,8;;;;;;;;0;0;45;Portland Timbers II;45;ML;1,0
2669664275;430;61;1;0;46;dqx48fglv1l96cyrmjdod0xec;1;78,3;61,1;2024-04-07T23:03:59.681Z;2024-04-07T23:56:25Z;[{'id': 4933915497, 'qualifierId': 56, 'value': 'Center'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;c1etawep1i094oe5s0skidw5w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;0;46;Portland Timbers II;46;MC;1,0
2669649329;11;1;1;0;47;dqx48fglv1l96cyrmjdod0xec;1;65,0;59,9;2024-04-07T23:04:01.057Z;2024-04-12T14:07:16Z;[{'id': 4933831235, 'qualifierId': 212, 'value': '17.8'}, {'id': 4933831233, 'qualifierId': 141, 'value': '33.8'}, {'id': 4933831237, 'qualifierId': 213, 'value': '4.82'}, {'id': 4933831229, 'qualifierId': 56, 'value': 'Center'}, {'id': 4933831231, 'qualifierId': 140, 'value': '66.8'}];272xwghmibw1wnptcoz6xpex;A. Watts;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;17,8;4,82;66,8;;33,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;66,8;33,8;;;;;;;;0;0;47;Portland Timbers II;47;DR;1,0
2669649345;12;1;1;0;53;dqx48fglv1l96cyrmjdod0xec;1;63,7;7,9;2024-04-07T23:04:07.473Z;2024-04-07T23:04:10Z;[{'id': 4933831313, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933831315, 'qualifierId': 140, 'value': '34.2'}, {'id': 4933831319, 'qualifierId': 212, 'value': '40.3'}, {'id': 4933831321, 'qualifierId': 213, 'value': '2.45'}, {'id': 4933831317, 'qualifierId': 141, 'value': '45.9'}, {'id': 4933831323, 'qualifierId': 1}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;40,3;2,45;34,2;;45,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;34,2;45,9;;;;;;;;0;0;53;Portland Timbers II;53;MR;1,0
2669649353;13;1;1;0;56;dqx48fglv1l96cyrmjdod0xec;0;32,0;48,7;2024-04-07T23:04:09.872Z;2024-04-12T14:07:29Z;[{'id': 4933831367, 'qualifierId': 1}, {'id': 4933831357, 'qualifierId': 56, 'value': 'Left'}, {'id': 4933831365, 'qualifierId': 213, 'value': '0.66'}, {'id': 4933831363, 'qualifierId': 212, 'value': '47.5'}, {'id': 4941767451, 'qualifierId': 157}, {'id': 4933831361, 'qualifierId': 141, 'value': '91.8'}, {'id': 4933831359, 'qualifierId': 140, 'value': '67.6'}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;47,5;0,66;67,6;;91,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;67,6;91,8;;;;;;;;0;0;56;Portland Timbers II;56;GK;1,0
2669649357;8;49;1;0;58;5ou8b446l1sl8frblkz3xi17g;1;29,2;8,9;2024-04-07T23:04:11.828Z;2024-04-07T23:04:11Z;[];a89drfd4adts1cbtqa77l1boq;B. Pope;;;c1etawep1i094oe5s0skidw5w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;0;58;St. Louis City II;58;DR;1,0
2669649383;9;1;1;0;59;5ou8b446l1sl8frblkz3xi17g;1;30,1;7,7;2024-04-07T23:04:12.938Z;2024-04-07T23:04:17Z;[{'id': 4933831575, 'qualifierId': 56, 'value': 'Back'}, {'id': 4933831579, 'qualifierId': 141, 'value': '18.8'}, {'id': 4933831581, 'qualifierId': 212, 'value': '11.8'}, {'id': 4933831577, 'qualifierId': 140, 'value': '21.4'}, {'id': 4933831583, 'qualifierId': 213, 'value': '2.45'}];a89drfd4adts1cbtqa77l1boq;B. Pope;;;c1etawep1i094oe5s0skidw5w;Pass;;;;;;;;;;11,8;2,45;21,4;;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;21,4;18,8;;;;;;;;0;0;59;St. Louis City II;59;DR;1,0
